"seqid","strand","gene_name","gene_id","event_type","ref_exon_start","ref_exon_end","start","end","is_intron","other_exon_start","other_exon_end","is_denovo","ref_exon_denovo","other_exon_denovo","event_denovo","dpsi_mean","dpsi_std","probability_changing","probability_nonchanging","control_raw_psi_mean","control_raw_psi_std","control_bootstrap_psi_std","control_raw_coverage","infected_raw_psi_mean","infected_raw_psi_std","infected_bootstrap_psi_std","infected_raw_coverage"
"chr21","-","WDR4","ENSG00000160193.12","t",42876702,42876767,42876767,42879407,"False",42879407,42879510,"False","False","False","False",0.0079,0.0202,3.089e-05,0.9869,0.95,0.0358,0.0433,34,0.9855,0.016,0.0169,54
"chr21","-","WDR4","ENSG00000160193.12","t",42876702,42876767,42876767,42879087,"False",42878992,42879275,"False","False","False","False",-0.0064,0.0182,9.672e-06,0.9924,0.0333,0.0295,0.0379,1,0.0036,0.008,0.0084,0
"chr21","-","WDR4","ENSG00000160193.12","t",42876702,42876767,42876767,42878992,"False",42878992,42879275,"False","False","False","False",-3e-04,0.0151,6.914e-08,0.9996,0.0056,0.0122,0.0126,0,0.0036,0.008,0.0084,0
"chr21","-","WDR4","ENSG00000160193.12","s",42879407,42879510,42876767,42879407,"False",42876702,42876767,"False","False","False","False",0.0058,0.0232,7.985e-05,0.9802,0.9079,0.0463,0.0523,34,0.9397,0.031,0.0337,54
"chr21","-","WDR4","ENSG00000160193.12","s",42879407,42879510,42879276,42879406,"True",42878992,42879275,"False","False","False","False",-0.0058,0.0232,7.977e-05,0.9802,0.0921,0.0463,0.0523,3,0.0603,0.031,0.0337,3
"chr21","+","NDUFV3","ENSG00000160194.18","s",42893268,42893381,42893381,42896927,"False",42896927,42897047,"False","False","False","False",3e-04,0.0148,-4.794e-08,0.9999,0.9946,0.0076,0.0081,91,0.9961,0.0054,0.0055,128
"chr21","+","NDUFV3","ENSG00000160194.18","s",42893268,42893381,42893381,42903182,"False",42903182,42904276,"False","False","False","False",-3e-04,0.0148,-3.008e-08,0.9999,0.0054,0.0076,0.0081,0,0.0039,0.0054,0.0055,0
"chr21","+","NDUFV3","ENSG00000160194.18","s",42896927,42897047,42897047,42903182,"False",42903182,42904276,"False","False","False","False",0.002,0.0251,5.002e-05,0.973,0.119,0.0405,0.0516,7,0.1059,0.0282,0.0361,12
"chr21","+","NDUFV3","ENSG00000160194.18","s",42896927,42897047,42897047,42908864,"False",42908864,42913304,"False","False","False","False",-0.002,0.0251,5.004e-05,0.973,0.881,0.0405,0.0516,55,0.8941,0.0282,0.0361,105
"chr21","+","NDUFV3","ENSG00000160194.18","t",42896927,42897047,42886959,42896927,"False",42886801,42886959,"False","False","False","False",-3e-04,0.0148,-3.008e-08,0.9999,0.0054,0.0076,0.0081,0,0.0039,0.0054,0.0055,0
"chr21","+","NDUFV3","ENSG00000160194.18","t",42896927,42897047,42893381,42896927,"False",42893268,42893381,"False","False","False","False",3e-04,0.0148,-4.794e-08,0.9999,0.9946,0.0076,0.0081,91,0.9961,0.0054,0.0055,128
"chr21","+","NDUFV3","ENSG00000160194.18","t",42908864,42913304,42897047,42908864,"False",42896927,42897047,"False","False","False","False",0.0067,0.0258,0.000535,0.9694,0.8538,0.0435,0.0594,55,0.9017,0.0274,0.0393,105
"chr21","+","NDUFV3","ENSG00000160194.18","t",42908864,42913304,42904276,42908864,"False",42903182,42904276,"False","False","False","False",-0.0067,0.0258,0.0005349,0.9694,0.1462,0.0435,0.0594,9,0.0983,0.0274,0.0393,11
"chr21","-","U2AF1","ENSG00000160201.12","s",43095438,43095536,43094788,43095438,"False",43094655,43094788,"False","False","False","False",1e-04,0.0151,1.809e-08,0.9998,0.9935,0.0091,0.0097,76,0.9937,0.0076,0.0084,105
"chr21","-","U2AF1","ENSG00000160201.12","s",43095438,43095536,43094789,43095437,"True",43094655,43094788,"False","False","False","False",-1e-04,0.0151,-9.121e-09,0.9998,0.0065,0.0091,0.0097,0,0.0063,0.0076,0.0084,0.1667
"chr21","-","U2AF1","ENSG00000160201.12","s",43095694,43096390,43095536,43095694,"False",43095438,43095536,"False","False","False","False",3e-04,0.0148,-2.974e-08,0.9999,0.9946,0.0075,0.0081,92,0.9948,0.0052,0.0054,190
"chr21","-","U2AF1","ENSG00000160201.12","s",43095694,43096390,43095537,43095693,"True",43095438,43095536,"False","False","False","False",-3e-04,0.0148,-2.586e-08,0.9999,0.0054,0.0075,0.0081,0,0.0052,0.0052,0.0054,0.5
"chr21","-","U2AF1","ENSG00000160201.12","t",43095694,43096390,43095743,43101366,"False",43101366,43101907,"False","False","False","False",0.0031,0.0267,0.0006719,0.9686,0.3546,0.0491,0.0732,33,0.3625,0.0354,0.0486,66
"chr21","-","U2AF1","ENSG00000160201.12","t",43095694,43096390,43095743,43100577,"False",43100577,43100614,"False","False","False","False",-2e-04,0.0146,1.574e-08,1,0.0035,0.0061,0.0061,0,0.0018,0.0031,0.0032,0
"chr21","-","U2AF1","ENSG00000160201.12","t",43095694,43096390,43095743,43100453,"False",43097622,43100519,"False","False","False","False",-0.0028,0.0266,0.0006216,0.9689,0.6418,0.0492,0.0732,60,0.6357,0.0355,0.0486,116
"chr21","-","U2AF1","ENSG00000160201.12","t",43097622,43100519,43100519,43104315,"False",43104315,43105252,"False","False","False","False",-0.0082,0.0239,4.196e-05,0.9727,0.9556,0.0264,0.031,57,0.9309,0.0278,0.0421,76
"chr21","-","U2AF1","ENSG00000160201.12","t",43097622,43100519,43100519,43101366,"False",43101366,43101907,"False","False","False","False",0.0166,0.0218,7.106e-05,0.9594,0.0056,0.0095,0.0098,0,0.0528,0.0246,0.0385,4
"chr21","-","U2AF1","ENSG00000160201.12","t",43097622,43100519,43100520,43100576,"True",43100577,43100614,"False","False","False","False",-0.0056,0.0196,1.004e-06,0.9925,0.0389,0.0248,0.0295,2,0.0163,0.0139,0.0166,1
"chr21","-","U2AF1","ENSG00000160201.12","s",43101366,43101907,43100519,43101366,"False",43097622,43100519,"False","False","False","False",0.0156,0.0224,8.8e-05,0.9599,0.0094,0.016,0.0168,0,0.0597,0.0276,0.0428,4
"chr21","-","U2AF1","ENSG00000160201.12","s",43101366,43101907,43095743,43101366,"False",43095694,43096390,"False","False","False","False",-0.0061,0.0237,3.48e-05,0.9768,0.9415,0.0389,0.0443,33,0.9131,0.0328,0.0471,66
"chr21","-","U2AF1","ENSG00000160201.12","s",43101366,43101907,43100615,43101365,"True",43100577,43100614,"False","False","False","False",-0.0041,0.0209,1.729e-05,0.9902,0.0491,0.0358,0.0409,1.4048,0.0272,0.019,0.0207,1.6429
"chr21","-","U2AF1","ENSG00000160201.12","s",43104315,43105252,43101432,43104315,"False",43101366,43101907,"False","False","False","False",0.0105,0.0332,0.005028,0.9485,0.3813,0.0496,0.0722,36,0.4521,0.0416,0.0595,64
"chr21","-","U2AF1","ENSG00000160201.12","s",43104315,43105252,43100614,43104315,"False",43100577,43100614,"False","False","False","False",-1e-04,0.0145,1.667e-08,1,0.0026,0.0052,0.0053,0,0.0018,0.0035,0.0035,0
"chr21","-","U2AF1","ENSG00000160201.12","s",43104315,43105252,43100519,43104315,"False",43097622,43100519,"False","False","False","False",-0.0094,0.032,0.004175,0.9525,0.6022,0.0499,0.0723,57,0.5365,0.0417,0.0594,76
"chr21","-","U2AF1","ENSG00000160201.12","s",43104315,43105252,43101908,43104314,"True",43101366,43101907,"False","False","False","False",-0.0014,0.0159,-3.684e-08,0.9996,0.0138,0.0119,0.0125,1.0643,0.0097,0.0082,0.0083,1.1228
"chr21","-","SIK1","ENSG00000142178.9","s",43421974,43422112,43421799,43421974,"False",43421638,43421799,"False","False","False","False",0.0019,0.0185,1.736e-07,0.9967,0.9708,0.0221,0.0231,55,0.9811,0.0127,0.0147,112
"chr21","-","SIK1","ENSG00000142178.9","s",43421974,43422112,43421800,43421973,"True",43421638,43421799,"False","False","False","False",-0.0019,0.0185,1.394e-07,0.9967,0.0292,0.0221,0.0231,1.1667,0.0189,0.0127,0.0147,1.6667
"chr21","-","SIK1","ENSG00000142178.9","t",43426023,43426192,43426192,43427010,"False",43427010,43427131,"False","False","False","False",6e-04,0.0152,-9.951e-08,0.9997,0.9918,0.0115,0.0118,60,0.9948,0.0072,0.0074,96
"chr21","-","SIK1","ENSG00000142178.9","t",43426023,43426192,43426192,43426800,"False",43426800,43426853,"False","False","False","False",-6e-04,0.0152,-6.395e-08,0.9997,0.0082,0.0115,0.0118,0,0.0052,0.0072,0.0074,0
"chr21","+","PDXK","ENSG00000160209.19","s",43719094,43719381,43719381,43723497,"False",43723497,43723893,"False","False","False","False",0,0.0144,-4.088e-09,1,0.0016,0.0023,0.0023,0,0.0011,0.0016,0.0016,0
"chr21","+","PDXK","ENSG00000160209.19","s",43719094,43719381,43719381,43734069,"False",43734062,43734123,"False","False","False","False",0,0.0144,-4.292e-09,1,0.9984,0.0023,0.0023,303,0.9989,0.0016,0.0016,451
"chr21","+","PDXK","ENSG00000160209.19","s",43734062,43734123,43734123,43736954,"False",43736954,43738861,"False","False","False","False",-1e-04,0.0145,3.205e-08,1,0.0045,0.0039,0.0053,1,9e-04,0.0016,0.0016,0
"chr21","+","PDXK","ENSG00000160209.19","s",43734062,43734123,43734123,43737581,"False",43736954,43738861,"False","False","False","False",0,0.0144,4.339e-08,1,0.0011,0.002,0.002,0,9e-04,0.0016,0.0016,0
"chr21","+","PDXK","ENSG00000160209.19","s",43734062,43734123,43734123,43741667,"False",43741667,43741771,"False","False","False","False",1e-04,0.0145,-6.703e-09,1,0.9943,0.0044,0.0056,292,0.9982,0.0022,0.0022,364
"chr21","+","PDXK","ENSG00000160209.19","t",43734062,43734123,43719381,43734069,"False",43719094,43719381,"False","False","False","False",0.0133,0.0192,-2.03e-08,0.9848,0.9475,0.0124,0.0172,303,0.9703,0.0079,0.0118,451
"chr21","+","PDXK","ENSG00000160209.19","t",43734062,43734123,43729010,43734069,"False",43728730,43729010,"False","False","False","False",0,0.0144,4.546e-09,1,0.0038,0.0034,0.0044,1,4e-04,0.001,0.001,0
"chr21","+","PDXK","ENSG00000160209.19","t",43734062,43734123,43732442,43734069,"False",43732139,43732647,"False","False","False","False",-0.0171,0.0179,-1.177e-07,0.9839,0.0444,0.0115,0.0162,14,0.0176,0.0061,0.0092,8
"chr21","+","PDXK","ENSG00000160209.19","t",43734062,43734123,43732647,43734069,"False",43732139,43732647,"False","False","False","False",3e-04,0.0146,-2.711e-08,1,0.0038,0.0034,0.0042,1,0.0112,0.0049,0.0062,5
"chr21","+","PDXK","ENSG00000160209.19","t",43734062,43734123,43733706,43734069,"False",43733671,43733706,"False","False","False","False",0,0.0144,-6.505e-09,1,6e-04,0.0014,0.0014,0,4e-04,0.001,0.001,0
"chr21","+","PDXK","ENSG00000160209.19","s",43741667,43741771,43741771,43743669,"False",43743669,43743807,"False","False","False","False",1e-04,0.0145,2.85e-08,1,0.0012,0.002,0.002,0,0.0073,0.0048,0.0059,2
"chr21","+","PDXK","ENSG00000160209.19","s",43741667,43741771,43741771,43743724,"False",43743669,43743807,"False","False","False","False",-7e-04,0.0149,-2.539e-09,1,0.9942,0.0045,0.0048,286,0.9885,0.006,0.0078,314
"chr21","+","PDXK","ENSG00000160209.19","s",43741667,43741771,43741771,43746079,"False",43745703,43746125,"False","False","False","False",0,0.0145,8.085e-08,1,0.0046,0.004,0.0044,1,0.0042,0.0036,0.0051,1
"chr21","+","PDXK","ENSG00000160209.19","t",43741667,43741771,43734123,43741667,"False",43734062,43734123,"False","False","False","False",0,0.0145,-7.401e-08,1,0.9956,0.0039,0.0046,292,0.9978,0.0024,0.0025,364
"chr21","+","PDXK","ENSG00000160209.19","t",43741667,43741771,43741040,43741667,"False",43741016,43741040,"False","False","False","False",0,0.0144,-3.113e-08,1,7e-04,0.0015,0.0015,0,5e-04,0.0012,0.0012,0
"chr21","+","PDXK","ENSG00000160209.19","t",43741667,43741771,43741572,43741667,"False",43741420,43741576,"False","False","False","False",0,0.0144,-3.113e-08,1,7e-04,0.0015,0.0015,0,5e-04,0.0012,0.0012,0
"chr21","+","PDXK","ENSG00000160209.19","t",43741667,43741771,43741576,43741667,"False",43741420,43741576,"False","False","False","False",0,0.0144,-3.113e-08,1,7e-04,0.0015,0.0015,0,5e-04,0.0012,0.0012,0
"chr21","+","PDXK","ENSG00000160209.19","t",43741667,43741771,43741577,43741666,"True",43741420,43741576,"False","False","False","False",0,0.0144,1.955e-08,1,0.0024,0.0028,0.0038,0.5,5e-04,0.0012,0.0012,0
"chr21","+","PDXK","ENSG00000160209.19","s",43743669,43743807,43743807,43744471,"False",43744471,43744650,"False","False","False","False",0,0.0144,-4.783e-10,1,0.002,0.0028,0.0028,0,0.0014,0.002,0.002,0
"chr21","+","PDXK","ENSG00000160209.19","s",43743669,43743807,43743807,43746079,"False",43745703,43746125,"False","False","False","False",0,0.0144,2.607e-10,1,0.998,0.0028,0.0028,255,0.9986,0.002,0.002,345
"chr21","+","PDXK","ENSG00000160209.19","s",43745703,43746125,43746125,43747116,"False",43747116,43747186,"False","False","False","False",0,0.0145,3.92e-08,1,0.0021,0.003,0.003,0,0.0046,0.0037,0.0046,1
"chr21","+","PDXK","ENSG00000160209.19","s",43745703,43746125,43746125,43748995,"False",43748995,43749080,"False","False","False","False",0,0.0145,3.554e-08,1,0.9979,0.003,0.003,235,0.9954,0.0037,0.0046,326
"chr21","+","PDXK","ENSG00000160209.19","t",43745703,43746125,43741771,43746079,"False",43741667,43741771,"False","False","False","False",0,0.0145,3.459e-08,1,0.0058,0.0047,0.0052,1,0.0043,0.0035,0.0048,1
"chr21","+","PDXK","ENSG00000160209.19","t",43745703,43746125,43743807,43746079,"False",43743669,43743807,"False","False","False","False",0,0.0145,-3.302e-09,1,0.9942,0.0047,0.0052,255,0.9957,0.0035,0.0048,345
"chr21","+","PDXK","ENSG00000160209.19","s",43753583,43753719,43753719,43755477,"False",43755477,43755764,"False","False","False","False",0,0.0144,1.874e-08,1,0.0016,0.0023,0.0023,0,0.0012,0.0016,0.0016,0
"chr21","+","PDXK","ENSG00000160209.19","s",43753583,43753719,43753719,43755698,"False",43755477,43755764,"False","False","False","False",0,0.0144,1.889e-08,1,0.9984,0.0023,0.0023,306,0.9988,0.0016,0.0016,431
"chr21","-","CSTB","ENSG00000160213.10","t",43772511,43774330,43774330,43776204,"False",43775840,43776330,"False","False","False","False",0.0019,0.0154,1.306e-08,1,0.0073,0.0048,0.0052,2,0.015,0.0055,0.0082,7
"chr21","-","CSTB","ENSG00000160213.10","t",43772511,43774330,43774330,43774658,"False",43774658,43774759,"False","False","False","False",-0.0026,0.0176,-3.958e-08,0.9998,0.979,0.008,0.0101,311,0.9758,0.0069,0.0099,477
"chr21","-","CSTB","ENSG00000160213.10","t",43772511,43774330,43774331,43774657,"True",43774658,43774759,"False","False","False","False",-0.0013,0.0153,-3.747e-08,1,0.0136,0.0065,0.0081,4,0.0092,0.0043,0.0054,4.1667
"chr21","-","CSTB","ENSG00000160213.10","s",43775840,43776330,43774759,43776204,"False",43774658,43774759,"False","False","False","False",-0.0015,0.0152,3.862e-08,1,0.9938,0.0038,0.004,426,0.986,0.005,0.0076,538
"chr21","-","CSTB","ENSG00000160213.10","s",43775840,43776330,43774330,43776204,"False",43772511,43774330,"False","False","False","False",0.0013,0.0151,-3.014e-08,1,0.0054,0.0035,0.0038,2,0.0134,0.0049,0.0075,7
"chr21","-","CSTB","ENSG00000160213.10","s",43775840,43776330,43774759,43775840,"False",43774658,43774759,"False","False","False","False",0,0.0144,-2.829e-08,1,8e-04,0.0013,0.0013,0,6e-04,0.0011,0.0011,0
"chr21","+","GATD3","ENSG00000160221.18","t",44137177,44137575,44136173,44137177,"False",44136060,44136173,"False","False","False","False",2e-04,0.017,1.012e-06,0.9977,0.9844,0.0216,0.0227,31,0.9857,0.0198,0.0202,34
"chr21","+","GATD3","ENSG00000160221.18","t",44137177,44137575,44137027,44137177,"False",44136874,44137027,"False","False","False","False",-2e-04,0.017,1.045e-06,0.9977,0.0156,0.0216,0.0227,0,0.0143,0.0198,0.0202,0
"chr21","+","PFKL","ENSG00000141959.17","s",44300051,44300190,44300190,44304275,"False",44304275,44304455,"False","False","False","False",0.0098,0.0185,5.446e-08,0.9922,0.0064,0.009,0.0094,0,0.0388,0.0179,0.0221,4
"chr21","+","PFKL","ENSG00000141959.17","s",44300051,44300190,44300190,44306681,"False",44306681,44306754,"False","False","False","False",-0.0098,0.0185,-5.077e-08,0.9922,0.9936,0.009,0.0094,77,0.9612,0.0179,0.0221,111
"chr21","+","PFKL","ENSG00000141959.17","t",44306681,44306754,44300190,44306681,"False",44300051,44300190,"False","False","False","False",0.0118,0.0208,8.964e-06,0.9787,0.9537,0.0232,0.034,77,0.9845,0.0116,0.014,111
"chr21","+","PFKL","ENSG00000141959.17","t",44306681,44306754,44304455,44306681,"False",44304275,44304455,"False","False","False","False",-0.004,0.0166,5.2e-08,0.9978,0.0154,0.0136,0.0205,1,0.0022,0.0044,0.0044,0
"chr21","+","PFKL","ENSG00000141959.17","t",44306681,44306754,44305417,44306681,"False",44305194,44305417,"False","False","False","False",-0.0025,0.0159,1.306e-08,0.9991,0.0154,0.0136,0.0162,1,0.0022,0.0044,0.0044,0
"chr21","+","PFKL","ENSG00000141959.17","t",44306681,44306754,44305935,44306681,"False",44305800,44305935,"False","False","False","False",-0.0025,0.0175,2.329e-08,0.9973,0.0154,0.0136,0.0219,1,0.0111,0.0098,0.0125,1
"chr21","+","PFKL","ENSG00000141959.17","s",44313913,44314021,44314021,44316244,"False",44315527,44316339,"False","False","False","False",0.0031,0.0189,1.13e-07,0.9961,0.9713,0.0223,0.0238,53,0.9809,0.0147,0.0151,84
"chr21","+","PFKL","ENSG00000141959.17","s",44313913,44314021,44314022,44315526,"True",44315527,44316339,"False","False","False","False",-0.0031,0.0189,2.06e-07,0.9961,0.0287,0.0223,0.0238,1.0833,0.0191,0.0147,0.0151,1.1474
"chr21","+","PFKL","ENSG00000141959.17","s",44319351,44319415,44319415,44320084,"False",44319623,44320147,"False","False","False","False",-0.017,0.0225,2.137e-05,0.9568,0.9745,0.0231,0.0237,44,0.9189,0.0299,0.035,75
"chr21","+","PFKL","ENSG00000141959.17","s",44319351,44319415,44319416,44319622,"True",44319623,44320147,"False","False","False","False",0.017,0.0225,2.143e-05,0.9568,0.0255,0.0231,0.0237,0.6667,0.0811,0.0299,0.035,6.1667
"chr21","+","PFKL","ENSG00000141959.17","s",44319623,44320147,44320147,44321729,"False",44320577,44321875,"False","False","False","False",0.0014,0.0165,-5.816e-08,0.9991,0.9862,0.0136,0.0158,71,0.9896,0.0103,0.0109,95
"chr21","+","PFKL","ENSG00000141959.17","s",44319623,44320147,44320148,44320576,"True",44320577,44321875,"False","False","False","False",-0.0014,0.0165,1.175e-07,0.9991,0.0138,0.0136,0.0158,0.5,0.0104,0.0103,0.0109,0.5
"chr21","+","PFKL","ENSG00000141959.17","s",44323766,44323918,44323918,44324420,"False",44324420,44324655,"False","False","False","False",-7e-04,0.0151,-1.131e-08,0.9998,0.0076,0.0106,0.0111,0,0.0043,0.0061,0.0062,0
"chr21","+","PFKL","ENSG00000141959.17","s",44323766,44323918,44323918,44324491,"False",44324420,44324655,"False","False","False","False",7e-04,0.0151,-8.158e-09,0.9998,0.9924,0.0106,0.0111,65,0.9957,0.0061,0.0062,114
"chr21","+","PFKL","ENSG00000141959.17","s",44324856,44324917,44324917,44325153,"False",44325153,44325635,"False","False","False","False",-0.0017,0.0198,6.49e-08,0.9954,0.9719,0.0203,0.0236,63,0.9701,0.0169,0.0194,97
"chr21","+","PFKL","ENSG00000141959.17","s",44324856,44324917,44324918,44325152,"True",44325153,44325635,"False","False","False","False",0.0017,0.0198,4.313e-08,0.9954,0.0281,0.0203,0.0236,1.3333,0.0299,0.0169,0.0194,2.5
"chr21","+","PFKL","ENSG00000141959.17","s",44325153,44325635,44325264,44325732,"False",44325732,44326060,"False","False","False","False",-1e-04,0.0147,-4.321e-11,0.9999,0.0039,0.0068,0.0069,0,0.0034,0.0059,0.0061,0
"chr21","+","PFKL","ENSG00000141959.17","s",44325153,44325635,44325264,44325961,"False",44325732,44326060,"False","False","False","False",0.0093,0.0249,0.0001784,0.9663,0.8915,0.0336,0.0466,75,0.9313,0.0256,0.0338,90
"chr21","+","PFKL","ENSG00000141959.17","s",44325153,44325635,44325636,44325731,"True",44325732,44326060,"False","False","False","False",-0.0095,0.0249,0.0001618,0.9659,0.1045,0.0331,0.0462,8.5,0.0653,0.025,0.0334,6
"chr21","-","UBE2G2","ENSG00000184787.19","t",44788060,44788095,44788095,44801706,"False",44801706,44801826,"False","False","False","False",-0.0019,0.0176,1.786e-07,0.9974,0.9875,0.0174,0.0188,39,0.9762,0.0191,0.0206,61
"chr21","-","UBE2G2","ENSG00000184787.19","t",44788060,44788095,44788095,44801284,"False",44799990,44801398,"False","False","False","False",0.0019,0.0176,1.377e-07,0.9974,0.0125,0.0174,0.0188,0,0.0238,0.0191,0.0206,1
"chr21","-","UBE2G2","ENSG00000184787.19","s",44801706,44801826,44801398,44801706,"False",44799990,44801398,"False","False","False","False",-0.009,0.02,0.0001464,0.984,0.0325,0.0274,0.0458,1,0.0054,0.0092,0.0095,0
"chr21","-","UBE2G2","ENSG00000184787.19","s",44801706,44801826,44788095,44801706,"False",44788060,44788095,"False","False","False","False",0.0098,0.021,0.0002243,0.9808,0.9593,0.0305,0.0481,39,0.9892,0.013,0.0134,61
"chr21","-","UBE2G2","ENSG00000184787.19","s",44801706,44801826,44777417,44801706,"False",44776834,44777417,"False","False","False","False",-5e-04,0.0154,-3.047e-08,0.9994,0.0081,0.0139,0.0148,0,0.0054,0.0092,0.0095,0
"chr21","-","SUMO3","ENSG00000184900.16","s",44808997,44809118,44808568,44809047,"False",44808271,44808568,"False","False","False","False",-1e-04,0.0145,2.792e-08,1,0.0028,0.0048,0.0049,0,0.002,0.0035,0.0036,0
